id,ai_papers
https://openalex.org/I10822131,1
https://openalex.org/I10824318,33
https://openalex.org/I108284529,4
https://openalex.org/I108290504,357
https://openalex.org/I108332328,1
https://openalex.org/I108377105,1
https://openalex.org/I108377266,2
https://openalex.org/I108403487,204
https://openalex.org/I108468826,370
https://openalex.org/I108526665,10
https://openalex.org/I108541056,3
https://openalex.org/I108688024,510
https://openalex.org/I108714496,186
https://openalex.org/I10874241,52
https://openalex.org/I108743333,21
https://openalex.org/I108754898,60
https://openalex.org/I108785884,7
https://openalex.org/I108806672,4
https://openalex.org/I108839631,6
https://openalex.org/I10889393,6
https://openalex.org/I108904480,23
https://openalex.org/I108907416,6
https://openalex.org/I10899854,58
https://openalex.org/I10902133,33
https://openalex.org/I109144446,2
https://openalex.org/I109147379,47
https://openalex.org/I109173049,5
https://openalex.org/I10926426,1
https://openalex.org/I109289231,10
https://openalex.org/I109297418,44
https://openalex.org/I109362141,1
https://openalex.org/I109385254,5
https://openalex.org/I10947320,8
https://openalex.org/I109493002,1
https://openalex.org/I109570744,1
https://openalex.org/I109602878,9
https://openalex.org/I109689652,51
https://openalex.org/I109736498,20
https://openalex.org/I109935558,253
https://openalex.org/I109954829,39
https://openalex.org/I109963156,10
https://openalex.org/I109963312,4
https://openalex.org/I109969950,3
https://openalex.org/I1099802,5
https://openalex.org/I110002522,193
https://openalex.org/I11000651,5
https://openalex.org/I110017253,25
https://openalex.org/I110026055,48
https://openalex.org/I110079840,43
https://openalex.org/I110083240,2
https://openalex.org/I110101596,12
https://openalex.org/I110109458,23
https://openalex.org/I110116418,10
https://openalex.org/I110118728,1
https://openalex.org/I110120368,36
https://openalex.org/I110152177,21
https://openalex.org/I110166357,102
https://openalex.org/I11019714,132
https://openalex.org/I110200422,432
https://openalex.org/I110210549,10
https://openalex.org/I1102219,16
https://openalex.org/I11023767,1
https://openalex.org/I110262843,2
https://openalex.org/I110263422,10
https://openalex.org/I110273157,123
https://openalex.org/I110346614,1
https://openalex.org/I110357561,382
https://openalex.org/I110360157,233
https://openalex.org/I110378019,55
https://openalex.org/I11039511,23
https://openalex.org/I110439268,1
https://openalex.org/I110440473,196
https://openalex.org/I110454016,10
https://openalex.org/I110507236,2
https://openalex.org/I110525433,940
https://openalex.org/I110534114,4
https://openalex.org/I110594554,56
https://openalex.org/I110603874,8
https://openalex.org/I110620307,1
https://openalex.org/I110640572,1
https://openalex.org/I110675161,11
https://openalex.org/I110676245,5
https://openalex.org/I110678235,1
https://openalex.org/I110736937,61
https://openalex.org/I110757952,77
https://openalex.org/I110774718,1
https://openalex.org/I110883965,11
https://openalex.org/I110930757,2
https://openalex.org/I110962014,4
https://openalex.org/I111058918,2
https://openalex.org/I111088046,768
https://openalex.org/I111112146,116
https://openalex.org/I111149068,60
https://openalex.org/I111174703,11
https://openalex.org/I111187474,4
https://openalex.org/I111195156,13
https://openalex.org/I111199411,115
https://openalex.org/I111236770,137
https://openalex.org/I111245572,11
https://openalex.org/I111262870,45
https://openalex.org/I111277659,201
https://openalex.org/I111381250,50
https://openalex.org/I111397538,1
https://openalex.org/I111398093,3
https://openalex.org/I111406484,1
https://openalex.org/I111409846,20
https://openalex.org/I111423316,2
https://openalex.org/I111428342,4
https://openalex.org/I111433397,4
https://openalex.org/I111455621,13
https://openalex.org/I111483173,26
https://openalex.org/I111567634,32
https://openalex.org/I111575329,41
https://openalex.org/I111579032,56
https://openalex.org/I111599522,403
https://openalex.org/I111664937,21
https://openalex.org/I111699680,10
https://openalex.org/I111702420,2
https://openalex.org/I111753288,152
https://openalex.org/I111796040,1
https://openalex.org/I1118541,80
https://openalex.org/I111950717,137
https://openalex.org/I111962074,9
https://openalex.org/I111966504,26
https://openalex.org/I111971639,29
https://openalex.org/I111979921,989
https://openalex.org/I112080488,7
https://openalex.org/I112097100,1
https://openalex.org/I112197944,2
https://openalex.org/I112260969,28
https://openalex.org/I112289208,1
https://openalex.org/I112312016,8
https://openalex.org/I112412981,5
https://openalex.org/I112450260,1
https://openalex.org/I112471378,5
https://openalex.org/I112475681,1
https://openalex.org/I112524849,39
https://openalex.org/I112536369,111
https://openalex.org/I112538945,5
https://openalex.org/I112576028,3
https://openalex.org/I112584244,1
https://openalex.org/I11259723,1
https://openalex.org/I112612939,2
https://openalex.org/I11265933,1
https://openalex.org/I112683239,9
https://openalex.org/I112700253,1
https://openalex.org/I112713213,7
https://openalex.org/I112728665,29
https://openalex.org/I112754052,19
https://openalex.org/I112756935,10
https://openalex.org/I112819271,13
https://openalex.org/I112859197,54
https://openalex.org/I112862951,112
https://openalex.org/I112936343,29
https://openalex.org/I112982808,20
https://openalex.org/I112991645,5
https://openalex.org/I113018520,4
https://openalex.org/I113091926,1
https://openalex.org/I113133037,1
https://openalex.org/I113171187,2
https://openalex.org/I11317238,1
https://openalex.org/I113198587,15
https://openalex.org/I113254221,1
https://openalex.org/I113281461,1
https://openalex.org/I113306721,281
https://openalex.org/I113330528,2
https://openalex.org/I113358080,15
https://openalex.org/I113409471,180
https://openalex.org/I113428412,35
https://openalex.org/I113456305,30
https://openalex.org/I113567473,12
https://openalex.org/I113574365,7
https://openalex.org/I113641843,29
https://openalex.org/I113643904,36
https://openalex.org/I11368126,57
https://openalex.org/I113686770,4
https://openalex.org/I11381156,1
https://openalex.org/I113825674,38
https://openalex.org/I113848333,1
https://openalex.org/I11385950,5
https://openalex.org/I113940042,1309
https://openalex.org/I113979032,55
https://openalex.org/I113992204,20
https://openalex.org/I114017466,1006
https://openalex.org/I114027177,813
https://openalex.org/I11406153,9
https://openalex.org/I114073160,4
https://openalex.org/I114090438,174
https://openalex.org/I114112103,315
https://openalex.org/I114117164,139
https://openalex.org/I1141210,42
https://openalex.org/I114129787,2
https://openalex.org/I114131015,24
https://openalex.org/I11414854,2
https://openalex.org/I114150738,41
https://openalex.org/I114171174,8
https://openalex.org/I114173286,22
https://openalex.org/I114176345,4
https://openalex.org/I114202661,11
https://openalex.org/I114203471,13
https://openalex.org/I114218197,11
https://openalex.org/I114234892,72
https://openalex.org/I114257568,55
https://openalex.org/I114292369,11
https://openalex.org/I114312114,1
https://openalex.org/I114321285,3
https://openalex.org/I114376631,4
https://openalex.org/I114395901,199
https://openalex.org/I114432678,5
https://openalex.org/I114457229,232
https://openalex.org/I114492817,7
https://openalex.org/I114493937,7
https://openalex.org/I114499477,8
https://openalex.org/I114531698,354
https://openalex.org/I114539943,25
https://openalex.org/I114555603,11
https://openalex.org/I114564095,7
https://openalex.org/I114580094,4
https://openalex.org/I114602248,14
https://openalex.org/I114616248,33
https://openalex.org/I114650741,2
https://openalex.org/I114655575,1
https://openalex.org/I114660634,2
https://openalex.org/I114662689,24
https://openalex.org/I114668607,5
https://openalex.org/I114724429,10
https://openalex.org/I114756412,22
https://openalex.org/I114772536,3
https://openalex.org/I114794399,19
https://openalex.org/I114796046,2
https://openalex.org/I114832834,160
https://openalex.org/I114845381,152
https://openalex.org/I114963175,75
https://openalex.org/I114972647,125
https://openalex.org/I114982161,52
https://openalex.org/I114982338,18
https://openalex.org/I114983960,2
https://openalex.org/I115020962,1
https://openalex.org/I115053289,3
https://openalex.org/I115067436,2
https://openalex.org/I115069142,11
https://openalex.org/I115076166,106
https://openalex.org/I115182109,2
https://openalex.org/I115194318,1
https://openalex.org/I115212828,62
https://openalex.org/I115228651,370
https://openalex.org/I115283149,3
https://openalex.org/I115304662,23
https://openalex.org/I115441956,1
https://openalex.org/I115455960,2
https://openalex.org/I115474868,41
https://openalex.org/I115475287,168
https://openalex.org/I115498069,4
https://openalex.org/I11549877,7
https://openalex.org/I115566878,147
https://openalex.org/I115570527,1
https://openalex.org/I115592961,687
https://openalex.org/I115596727,1
https://openalex.org/I11559806,1
https://openalex.org/I115600380,11
https://openalex.org/I115684694,58
https://openalex.org/I115715567,94
https://openalex.org/I115748381,9
https://openalex.org/I115752224,45
https://openalex.org/I11587721,1
https://openalex.org/I115891769,7
https://openalex.org/I115911606,1
https://openalex.org/I115953327,15
https://openalex.org/I115980683,9
https://openalex.org/I116036724,68
https://openalex.org/I116067653,238
https://openalex.org/I116121188,24
https://openalex.org/I116152951,9
https://openalex.org/I11617743,8
https://openalex.org/I116191961,17
https://openalex.org/I116256631,13
https://openalex.org/I116265982,38
https://openalex.org/I116292333,3
https://openalex.org/I116397343,9
https://openalex.org/I116419501,7
https://openalex.org/I116465919,14
https://openalex.org/I116480835,2
https://openalex.org/I116528569,13
https://openalex.org/I116545467,2
https://openalex.org/I116555385,2
https://openalex.org/I116578957,6
https://openalex.org/I11662577,54
https://openalex.org/I116651468,2
https://openalex.org/I116660002,1
https://openalex.org/I116768543,2
https://openalex.org/I116874576,2
https://openalex.org/I116921496,1
https://openalex.org/I116943215,36
https://openalex.org/I116953780,1534
https://openalex.org/I116970179,6
https://openalex.org/I11701301,246
https://openalex.org/I117015748,1
https://openalex.org/I117023288,6
https://openalex.org/I117088482,5
https://openalex.org/I117130818,1
https://openalex.org/I117197279,5
https://openalex.org/I117222138,57
https://openalex.org/I117277806,4
https://openalex.org/I117331123,6
https://openalex.org/I117353377,2
https://openalex.org/I117381506,43
https://openalex.org/I117397414,1
https://openalex.org/I1174212,1554
https://openalex.org/I117467261,2
https://openalex.org/I11750234,4
https://openalex.org/I117532281,116
https://openalex.org/I117684438,1
https://openalex.org/I117841876,1
https://openalex.org/I117856277,42
https://openalex.org/I11786554,8
https://openalex.org/I11793825,106
https://openalex.org/I117942362,3
https://openalex.org/I117963379,4
https://openalex.org/I117963711,3
https://openalex.org/I117965899,57
https://openalex.org/I117979880,6
https://openalex.org/I118019719,96
https://openalex.org/I118020396,17
https://openalex.org/I118036225,16
https://openalex.org/I118047749,1
https://openalex.org/I118073183,1
https://openalex.org/I118091203,5
https://openalex.org/I118118575,315
https://openalex.org/I118136607,36
https://openalex.org/I118185606,55
https://openalex.org/I11821261,7
https://openalex.org/I118271192,22
https://openalex.org/I118292597,238
https://openalex.org/I118298837,19
https://openalex.org/I118347220,122
https://openalex.org/I118347636,548
https://openalex.org/I118353179,48
https://openalex.org/I118373667,78
https://openalex.org/I11838497,4
https://openalex.org/I118458328,1
https://openalex.org/I118493624,25
https://openalex.org/I11849452,17
https://openalex.org/I118501908,354
https://openalex.org/I118517470,2
https://openalex.org/I118525010,9
https://openalex.org/I11855966,157
https://openalex.org/I118564535,371
https://openalex.org/I118567650,6
https://openalex.org/I118574674,64
https://openalex.org/I118574687,82
https://openalex.org/I118590987,29
https://openalex.org/I118612203,7
https://openalex.org/I11865174,11
https://openalex.org/I118684936,77
https://openalex.org/I118692353,34
https://openalex.org/I1187138,72
https://openalex.org/I118746106,4
https://openalex.org/I11874761,11
https://openalex.org/I118783713,52
https://openalex.org/I11880225,177
https://openalex.org/I118803816,74
https://openalex.org/I118810699,77
https://openalex.org/I11883440,8
https://openalex.org/I118839592,4
https://openalex.org/I11886867,5
https://openalex.org/I118892805,301
https://openalex.org/I118905479,1
https://openalex.org/I118905719,16
https://openalex.org/I11892038,30
https://openalex.org/I118931453,2
https://openalex.org/I11893660,8
https://openalex.org/I118946981,65
https://openalex.org/I118987531,25
https://openalex.org/I119003972,96
https://openalex.org/I119004910,156
https://openalex.org/I119025939,31
https://openalex.org/I119031078,4
https://openalex.org/I119045251,210
https://openalex.org/I119050109,13
https://openalex.org/I119055964,1
https://openalex.org/I119060216,5
https://openalex.org/I119068399,9
https://openalex.org/I119096390,26
https://openalex.org/I11912373,13
https://openalex.org/I119152025,1
https://openalex.org/I11917024,21
https://openalex.org/I119182057,82
https://openalex.org/I119203015,66
https://openalex.org/I119213423,3
https://openalex.org/I119217307,15
https://openalex.org/I11923345,242
https://openalex.org/I119234918,4
https://openalex.org/I119241673,73
https://openalex.org/I119261591,4
https://openalex.org/I119273862,90
https://openalex.org/I119311299,4
https://openalex.org/I11932220,20
https://openalex.org/I119336924,4
https://openalex.org/I119439378,145
https://openalex.org/I11944219,14
https://openalex.org/I119443389,14
https://openalex.org/I119444370,8
https://openalex.org/I119449181,101
https://openalex.org/I119454577,207
https://openalex.org/I11947397,32
https://openalex.org/I119474363,6
https://openalex.org/I119476548,1
https://openalex.org/I119509828,4
https://openalex.org/I119512198,11
https://openalex.org/I119522612,1
https://openalex.org/I119530710,5
https://openalex.org/I11954620,3
https://openalex.org/I11957088,84
https://openalex.org/I119575151,10
https://openalex.org/I119598438,2
https://openalex.org/I119613165,8
https://openalex.org/I119635470,69
https://openalex.org/I119664326,66
https://openalex.org/I119668213,157
https://openalex.org/I11968726,8
https://openalex.org/I119694697,3
https://openalex.org/I119744171,61
https://openalex.org/I119794930,2
https://openalex.org/I11983389,131
https://openalex.org/I119856527,91
https://openalex.org/I11986463,1
https://openalex.org/I119865316,3
https://openalex.org/I119868032,19
https://openalex.org/I119878761,1
https://openalex.org/I119896790,42
https://openalex.org/I119916105,77
https://openalex.org/I119939252,333
https://openalex.org/I119939603,19
https://openalex.org/I119942284,24
https://openalex.org/I119942576,12
https://openalex.org/I12003341,2
https://openalex.org/I120089902,6
https://openalex.org/I120108168,19
https://openalex.org/I120125038,6
https://openalex.org/I12012874,6
https://openalex.org/I120156002,56
https://openalex.org/I120158604,52
https://openalex.org/I120163777,21
https://openalex.org/I120217413,20
https://openalex.org/I120221655,3
https://openalex.org/I120230055,25
https://openalex.org/I120234788,4
https://openalex.org/I120238654,27
https://openalex.org/I120250893,103
https://openalex.org/I120379545,41
https://openalex.org/I120450951,5
https://openalex.org/I120514687,6
https://openalex.org/I12057038,5
https://openalex.org/I120611246,1
https://openalex.org/I120615911,3
https://openalex.org/I120642085,8
https://openalex.org/I120691247,17
https://openalex.org/I120729142,23
https://openalex.org/I120753068,3
https://openalex.org/I120760893,1
https://openalex.org/I12079687,89
https://openalex.org/I120825670,186
https://openalex.org/I120908166,1
https://openalex.org/I120930651,1
https://openalex.org/I12093191,52
https://openalex.org/I120938084,4
https://openalex.org/I12097938,302
https://openalex.org/I121032520,8
https://openalex.org/I121058860,1
https://openalex.org/I121067369,3
https://openalex.org/I121112266,3
https://openalex.org/I12113309,1
https://openalex.org/I121158348,1
https://openalex.org/I121165721,1
https://openalex.org/I121243025,48
https://openalex.org/I121296143,91
https://openalex.org/I12132619,7
https://openalex.org/I121345201,37
https://openalex.org/I121407953,13
https://openalex.org/I12150220,32
https://openalex.org/I121502294,6
https://openalex.org/I121579263,2
https://openalex.org/I121595252,48
https://openalex.org/I121596126,14
https://openalex.org/I12162001,2
https://openalex.org/I12162268,1
https://openalex.org/I121631880,3
https://openalex.org/I121645547,4
https://openalex.org/I121691239,17
https://openalex.org/I121708413,10
https://openalex.org/I121717354,2
https://openalex.org/I121748325,196
https://openalex.org/I121750182,89
https://openalex.org/I121760703,7
https://openalex.org/I12176630,18
https://openalex.org/I121780883,2
https://openalex.org/I121797337,255
https://openalex.org/I121799043,181
https://openalex.org/I121820613,264
https://openalex.org/I121846364,4
https://openalex.org/I121847817,11
https://openalex.org/I121880028,1
https://openalex.org/I121883995,223
https://openalex.org/I121934306,190
https://openalex.org/I121980560,3
https://openalex.org/I121980950,94
https://openalex.org/I12202575,27
https://openalex.org/I122046568,4
https://openalex.org/I122049261,3
https://openalex.org/I12213908,15
https://openalex.org/I122140584,211
https://openalex.org/I122144792,1
https://openalex.org/I122146667,7
https://openalex.org/I122228004,27
https://openalex.org/I122266389,53
https://openalex.org/I122274158,22
https://openalex.org/I122296185,3
https://openalex.org/I122328836,6
https://openalex.org/I122345529,2
https://openalex.org/I122346577,181
https://openalex.org/I122368001,12
https://openalex.org/I12240146,2
https://openalex.org/I122411786,668
https://openalex.org/I122492136,1
https://openalex.org/I122534668,239
https://openalex.org/I122544976,5
https://openalex.org/I122558511,120
https://openalex.org/I122640774,2
https://openalex.org/I122673519,1
https://openalex.org/I122697084,7
https://openalex.org/I122713931,1
https://openalex.org/I122725048,10
https://openalex.org/I122754148,12
https://openalex.org/I122896396,22
https://openalex.org/I122941322,18
https://openalex.org/I12294850,4
https://openalex.org/I122964287,204
https://openalex.org/I122991210,73
https://openalex.org/I122996671,2
https://openalex.org/I123001628,3
https://openalex.org/I123044942,250
https://openalex.org/I123096312,24
https://openalex.org/I123127086,6
https://openalex.org/I12313627,2
https://openalex.org/I12315562,224
https://openalex.org/I123173325,6
https://openalex.org/I123185442,34
https://openalex.org/I12323705,28
https://openalex.org/I123291312,2
https://openalex.org/I123338534,12
https://openalex.org/I123387679,331
https://openalex.org/I123431417,30
https://openalex.org/I123443094,76
https://openalex.org/I123466251,6
https://openalex.org/I123534392,174
https://openalex.org/I123565023,233
https://openalex.org/I12356871,165
https://openalex.org/I123665430,1
https://openalex.org/I12367965,3
https://openalex.org/I123698207,1
https://openalex.org/I123723566,3
https://openalex.org/I123758333,35
https://openalex.org/I123773287,75
https://openalex.org/I12379730,8
https://openalex.org/I123852011,1
https://openalex.org/I123859907,7
https://openalex.org/I12387023,9
https://openalex.org/I123900574,464
https://openalex.org/I12393601,7
https://openalex.org/I123946342,211
https://openalex.org/I124055696,584
https://openalex.org/I124113063,1
https://openalex.org/I12411659,67
https://openalex.org/I124121301,28
https://openalex.org/I124158823,46
https://openalex.org/I124227911,474
https://openalex.org/I124246371,1
https://openalex.org/I124261006,6
https://openalex.org/I124261462,35
https://openalex.org/I124326101,19
https://openalex.org/I124335351,2
https://openalex.org/I124357947,145
https://openalex.org/I124386471,65
https://openalex.org/I124391630,3
https://openalex.org/I12449238,53
https://openalex.org/I12450925,5
https://openalex.org/I1245340,7
https://openalex.org/I124574311,1
https://openalex.org/I124601658,84
https://openalex.org/I124612024,4
https://openalex.org/I124618812,25
https://openalex.org/I124633538,2
https://openalex.org/I12469534,38
https://openalex.org/I124726342,1
https://openalex.org/I124727415,3
https://openalex.org/I124739002,4
https://openalex.org/I124784065,7
https://openalex.org/I124841900,21
https://openalex.org/I124938932,3
https://openalex.org/I124944309,5
https://openalex.org/I124970724,16
https://openalex.org/I12504272,78
https://openalex.org/I125043107,7
https://openalex.org/I125068653,17
https://openalex.org/I12509574,1
https://openalex.org/I125101497,14
https://openalex.org/I125133608,14
https://openalex.org/I125137046,10
https://openalex.org/I125160219,5
https://openalex.org/I125219893,15
https://openalex.org/I12524447,5
https://openalex.org/I125280032,1
https://openalex.org/I125364530,1
https://openalex.org/I125454184,8
https://openalex.org/I125467818,9
https://openalex.org/I125485651,10
https://openalex.org/I125523173,9
https://openalex.org/I125532205,1
https://openalex.org/I12553626,1
https://openalex.org/I125590103,2
https://openalex.org/I125594952,1
https://openalex.org/I125602781,145
https://openalex.org/I125608817,7
https://openalex.org/I125656591,37
https://openalex.org/I125671874,14
https://openalex.org/I125680101,155
https://openalex.org/I125687163,43
https://openalex.org/I125732723,2
https://openalex.org/I125745342,2
https://openalex.org/I125749732,575
https://openalex.org/I125768316,4
https://openalex.org/I1257788,10
https://openalex.org/I125839683,1961
https://openalex.org/I125852741,2
https://openalex.org/I125861091,2
https://openalex.org/I125897886,3
https://openalex.org/I125904092,184
https://openalex.org/I125924841,3
https://openalex.org/I125931852,45
https://openalex.org/I125932930,1
https://openalex.org/I125934054,33
https://openalex.org/I125956826,27
https://openalex.org/I125968788,9
https://openalex.org/I125989380,4
https://openalex.org/I125989756,441
https://openalex.org/I126007077,32
https://openalex.org/I126009037,2
https://openalex.org/I126131087,4
https://openalex.org/I126145234,131
https://openalex.org/I12615008,11
https://openalex.org/I126158947,92
https://openalex.org/I126193024,2
https://openalex.org/I126231945,202
https://openalex.org/I126307644,388
https://openalex.org/I126311117,2
https://openalex.org/I126319204,3
https://openalex.org/I126329810,57
https://openalex.org/I126333130,98
https://openalex.org/I126345244,48
https://openalex.org/I126350171,5
https://openalex.org/I126406834,7
https://openalex.org/I126419005,3
https://openalex.org/I126427551,24
https://openalex.org/I126477371,235
https://openalex.org/I12649496,6
https://openalex.org/I126515640,69
https://openalex.org/I126520041,2385
https://openalex.org/I126527374,67
https://openalex.org/I126533617,4
https://openalex.org/I126541806,9
https://openalex.org/I126548940,3
https://openalex.org/I126595936,21
https://openalex.org/I126596746,149
https://openalex.org/I126601174,60
https://openalex.org/I126633494,27
https://openalex.org/I126688049,6
