id,ai_papers
https://openalex.org/I108541056,13
https://openalex.org/I108545406,1
https://openalex.org/I108650528,46
https://openalex.org/I10866779,5
https://openalex.org/I108676642,3
https://openalex.org/I108688024,2317
https://openalex.org/I108714496,1298
https://openalex.org/I10874241,603
https://openalex.org/I108743333,84
https://openalex.org/I108754898,406
https://openalex.org/I108785884,81
https://openalex.org/I108806672,33
https://openalex.org/I108839631,36
https://openalex.org/I108865366,12
https://openalex.org/I10889393,35
https://openalex.org/I108904480,240
https://openalex.org/I108907416,42
https://openalex.org/I108970525,5
https://openalex.org/I10899854,214
https://openalex.org/I109004778,90
https://openalex.org/I109010114,8
https://openalex.org/I10902133,633
https://openalex.org/I109121592,1
https://openalex.org/I109144446,10
https://openalex.org/I109147379,172
https://openalex.org/I109173049,47
https://openalex.org/I109254148,15
https://openalex.org/I109255522,4
https://openalex.org/I10926426,14
https://openalex.org/I109289231,228
https://openalex.org/I109297418,336
https://openalex.org/I109301148,4
https://openalex.org/I109358023,1
https://openalex.org/I109362141,4
https://openalex.org/I109385254,28
https://openalex.org/I109394658,1
https://openalex.org/I10947320,24
https://openalex.org/I109493002,24
https://openalex.org/I109541847,1
https://openalex.org/I109556086,2
https://openalex.org/I109570744,7
https://openalex.org/I109594100,2
https://openalex.org/I109602878,31
https://openalex.org/I109689652,217
https://openalex.org/I109703491,15
https://openalex.org/I109705148,6
https://openalex.org/I109736498,224
https://openalex.org/I109780856,7
https://openalex.org/I109830273,1
https://openalex.org/I109935558,1543
https://openalex.org/I109954829,308
https://openalex.org/I109963156,52
https://openalex.org/I109963312,10
https://openalex.org/I109969950,4
https://openalex.org/I1099802,12
https://openalex.org/I109995039,6
https://openalex.org/I110002522,1685
https://openalex.org/I11000651,21
https://openalex.org/I110017253,362
https://openalex.org/I110026055,326
https://openalex.org/I11006740,10
https://openalex.org/I110079840,233
https://openalex.org/I110083240,9
https://openalex.org/I110092051,2
https://openalex.org/I110101596,59
https://openalex.org/I110109458,210
https://openalex.org/I110116418,122
https://openalex.org/I110118728,18
https://openalex.org/I110120368,389
https://openalex.org/I110152177,369
https://openalex.org/I110166357,688
https://openalex.org/I110181903,1
https://openalex.org/I11019714,1545
https://openalex.org/I110198172,2
https://openalex.org/I110200422,2734
https://openalex.org/I110210549,16
https://openalex.org/I110217816,20
https://openalex.org/I110220311,1
https://openalex.org/I1102219,65
https://openalex.org/I11023767,1
https://openalex.org/I110261225,1
https://openalex.org/I110262843,51
https://openalex.org/I110263422,74
https://openalex.org/I110273157,615
https://openalex.org/I110291444,13
https://openalex.org/I110325482,25
https://openalex.org/I110346614,25
https://openalex.org/I110357561,1912
https://openalex.org/I110359606,1
https://openalex.org/I110360105,4
https://openalex.org/I110360157,1131
https://openalex.org/I110378019,658
https://openalex.org/I110383171,3
https://openalex.org/I11039511,156
https://openalex.org/I110402625,3
https://openalex.org/I110439268,16
https://openalex.org/I110440473,1391
https://openalex.org/I110454016,240
https://openalex.org/I110475456,6
https://openalex.org/I110496330,12
https://openalex.org/I110507236,2
https://openalex.org/I110525433,8021
https://openalex.org/I110534114,113
https://openalex.org/I110537696,6
https://openalex.org/I110594554,277
https://openalex.org/I110603874,52
https://openalex.org/I110617504,2
https://openalex.org/I110620307,7
https://openalex.org/I110630785,3
https://openalex.org/I110640572,3
https://openalex.org/I110675161,129
https://openalex.org/I110676245,30
https://openalex.org/I110678235,28
https://openalex.org/I110680790,3
https://openalex.org/I110708253,1
https://openalex.org/I110736937,621
https://openalex.org/I110757952,599
https://openalex.org/I110764420,3
https://openalex.org/I110774718,7
https://openalex.org/I110847814,1
https://openalex.org/I110883965,234
https://openalex.org/I110930757,15
https://openalex.org/I110962014,85
https://openalex.org/I110995367,31
https://openalex.org/I111058918,10
https://openalex.org/I111088046,4931
https://openalex.org/I111092394,4
https://openalex.org/I111112146,745
https://openalex.org/I111146913,14
https://openalex.org/I111149068,334
https://openalex.org/I111174703,14
https://openalex.org/I111187474,22
https://openalex.org/I111195156,125
https://openalex.org/I111199411,417
https://openalex.org/I11123151,9
https://openalex.org/I111236770,874
https://openalex.org/I111245572,55
https://openalex.org/I111262870,290
https://openalex.org/I111268130,13
https://openalex.org/I111277659,1098
https://openalex.org/I111288359,14
https://openalex.org/I111325124,1
https://openalex.org/I111368775,18
https://openalex.org/I111381250,262
https://openalex.org/I111397538,8
https://openalex.org/I111398093,20
https://openalex.org/I111406484,1
https://openalex.org/I111409846,165
https://openalex.org/I111423316,12
https://openalex.org/I111428342,38
https://openalex.org/I111433397,5
https://openalex.org/I111455621,108
https://openalex.org/I111467783,16
https://openalex.org/I111483173,75
https://openalex.org/I111552434,5
https://openalex.org/I111565870,1
https://openalex.org/I111567634,118
https://openalex.org/I111575329,651
https://openalex.org/I111578625,1
https://openalex.org/I111579032,264
https://openalex.org/I111584856,1
https://openalex.org/I111599522,3709
https://openalex.org/I111664937,389
https://openalex.org/I111684115,32
https://openalex.org/I111699680,57
https://openalex.org/I111702420,35
https://openalex.org/I111753288,1093
https://openalex.org/I111796040,1
https://openalex.org/I1118541,701
https://openalex.org/I11187303,1
https://openalex.org/I111878022,1
https://openalex.org/I111908491,1
https://openalex.org/I11193315,3
https://openalex.org/I111950717,715
https://openalex.org/I111962074,43
https://openalex.org/I111966504,495
https://openalex.org/I111971639,292
https://openalex.org/I111979921,5776
https://openalex.org/I112036840,21
https://openalex.org/I112048516,6
https://openalex.org/I112080488,37
https://openalex.org/I112089915,1
https://openalex.org/I112090838,24
https://openalex.org/I112097100,2
https://openalex.org/I112112522,10
https://openalex.org/I112181202,77
https://openalex.org/I112185891,14
https://openalex.org/I112193423,5
https://openalex.org/I112197944,2
https://openalex.org/I112260969,169
https://openalex.org/I112281704,14
https://openalex.org/I112289208,21
https://openalex.org/I112312016,80
https://openalex.org/I112412981,32
https://openalex.org/I112450260,31
https://openalex.org/I112471378,38
https://openalex.org/I112475681,24
https://openalex.org/I112494859,2
https://openalex.org/I112512915,5
https://openalex.org/I112524849,241
https://openalex.org/I112532030,3
https://openalex.org/I112536369,684
https://openalex.org/I112538945,71
https://openalex.org/I112576028,43
https://openalex.org/I112584244,1
https://openalex.org/I11259723,10
https://openalex.org/I112612939,5
https://openalex.org/I112643650,6
https://openalex.org/I11265461,3
https://openalex.org/I11265933,24
https://openalex.org/I112683239,24
https://openalex.org/I112700253,5
https://openalex.org/I112713213,45
https://openalex.org/I112728665,135
https://openalex.org/I112745207,1
https://openalex.org/I112754052,83
https://openalex.org/I112756935,91
https://openalex.org/I112819271,29
https://openalex.org/I112821123,4
https://openalex.org/I112838535,4
https://openalex.org/I112859197,275
https://openalex.org/I112862951,602
https://openalex.org/I112898310,2
https://openalex.org/I112936343,247
https://openalex.org/I112982808,109
https://openalex.org/I112991645,24
https://openalex.org/I113018520,34
https://openalex.org/I11304807,2
https://openalex.org/I113091926,2
https://openalex.org/I113133037,14
https://openalex.org/I113145275,1
https://openalex.org/I113171187,14
https://openalex.org/I11317238,1
https://openalex.org/I11317958,5
https://openalex.org/I113194307,6
https://openalex.org/I113198587,70
https://openalex.org/I113217260,4
https://openalex.org/I113254221,5
https://openalex.org/I113281461,16
https://openalex.org/I113306721,2020
https://openalex.org/I113311689,2
https://openalex.org/I113330528,21
https://openalex.org/I113348750,2
https://openalex.org/I113358080,73
https://openalex.org/I113389987,44
https://openalex.org/I113409471,550
https://openalex.org/I113428412,307
https://openalex.org/I113442354,1
https://openalex.org/I113456305,122
https://openalex.org/I113463164,5
https://openalex.org/I113482612,2
https://openalex.org/I113508548,11
https://openalex.org/I11354377,5
https://openalex.org/I113567473,52
https://openalex.org/I113574365,28
https://openalex.org/I113618177,2
https://openalex.org/I113641843,137
https://openalex.org/I113643904,221
https://openalex.org/I11368126,213
https://openalex.org/I113686770,58
https://openalex.org/I1137423,3
https://openalex.org/I113808498,4
https://openalex.org/I11381156,7
https://openalex.org/I113825674,163
https://openalex.org/I11383257,1
https://openalex.org/I113848333,6
https://openalex.org/I11385950,77
https://openalex.org/I113886823,2
https://openalex.org/I113940042,7831
https://openalex.org/I113974858,28
https://openalex.org/I113979032,260
https://openalex.org/I113992204,94
https://openalex.org/I114007267,2
https://openalex.org/I114017466,6178
https://openalex.org/I114027177,4948
https://openalex.org/I114030911,19
https://openalex.org/I11406153,51
https://openalex.org/I114073160,29
https://openalex.org/I114090438,1558
https://openalex.org/I114102164,1
https://openalex.org/I114112103,1654
https://openalex.org/I114117164,533
https://openalex.org/I1141210,268
https://openalex.org/I114129787,16
https://openalex.org/I114131015,71
https://openalex.org/I114132059,15
https://openalex.org/I11414854,21
https://openalex.org/I114150738,463
https://openalex.org/I114171174,26
https://openalex.org/I114173286,58
https://openalex.org/I114176345,41
https://openalex.org/I114202661,126
https://openalex.org/I114203471,37
https://openalex.org/I114218197,74
https://openalex.org/I114234892,708
https://openalex.org/I114250311,6
https://openalex.org/I114257568,242
https://openalex.org/I114282444,4
https://openalex.org/I114292369,67
https://openalex.org/I114312114,24
https://openalex.org/I114321285,49
https://openalex.org/I114376631,118
https://openalex.org/I114380877,3
https://openalex.org/I114395901,1473
https://openalex.org/I114432228,45
https://openalex.org/I114432678,35
https://openalex.org/I114457229,1790
https://openalex.org/I114472154,4
https://openalex.org/I114492817,40
https://openalex.org/I114493937,53
https://openalex.org/I114499477,29
https://openalex.org/I114531698,3653
https://openalex.org/I114539325,5
https://openalex.org/I114539943,245
https://openalex.org/I114546181,2
https://openalex.org/I114555603,124
https://openalex.org/I114564095,70
https://openalex.org/I114580094,13
https://openalex.org/I114602248,56
https://openalex.org/I114616248,108
https://openalex.org/I114650741,6
https://openalex.org/I114655575,15
https://openalex.org/I114660634,8
https://openalex.org/I114662689,86
https://openalex.org/I114668607,17
https://openalex.org/I114686714,2
https://openalex.org/I114724429,46
https://openalex.org/I114751005,2
https://openalex.org/I114756412,184
https://openalex.org/I114772536,105
https://openalex.org/I114794399,196
https://openalex.org/I114796046,38
https://openalex.org/I114832834,679
https://openalex.org/I114845381,823
https://openalex.org/I114963175,237
https://openalex.org/I114972647,785
https://openalex.org/I114982161,365
https://openalex.org/I114982338,116
https://openalex.org/I114983960,16
https://openalex.org/I115020962,5
https://openalex.org/I115044455,2
https://openalex.org/I115053289,10
https://openalex.org/I115067436,15
https://openalex.org/I115069142,36
https://openalex.org/I115076166,586
https://openalex.org/I115102062,1
https://openalex.org/I115160210,8
https://openalex.org/I115177819,1
https://openalex.org/I115182109,11
https://openalex.org/I115194318,6
https://openalex.org/I115209984,8
https://openalex.org/I115212828,244
https://openalex.org/I115228651,2227
https://openalex.org/I115253235,8
https://openalex.org/I115283149,7
https://openalex.org/I115301423,9
https://openalex.org/I115304662,87
https://openalex.org/I115361012,3
https://openalex.org/I115364640,8
https://openalex.org/I115420810,9
https://openalex.org/I115441956,9
https://openalex.org/I115455960,9
https://openalex.org/I115474868,342
https://openalex.org/I115475287,1427
https://openalex.org/I115498069,101
https://openalex.org/I11549877,23
https://openalex.org/I115503518,3
https://openalex.org/I115506172,2
https://openalex.org/I115566878,970
https://openalex.org/I115570527,237
https://openalex.org/I115592961,5164
https://openalex.org/I115596727,9
https://openalex.org/I11559806,79
https://openalex.org/I115600380,95
https://openalex.org/I115602675,3
https://openalex.org/I115635661,20
https://openalex.org/I115684694,422
https://openalex.org/I115704097,1
https://openalex.org/I115715567,685
https://openalex.org/I115748381,112
https://openalex.org/I115752224,286
https://openalex.org/I115795656,1
https://openalex.org/I115863807,2
https://openalex.org/I115873059,2
https://openalex.org/I11587721,4
https://openalex.org/I115891769,56
https://openalex.org/I115911606,11
https://openalex.org/I115953327,101
https://openalex.org/I115980683,123
https://openalex.org/I116036724,500
https://openalex.org/I116067653,2249
https://openalex.org/I116082035,1
https://openalex.org/I116095974,1
https://openalex.org/I116115565,1
https://openalex.org/I116121188,60
https://openalex.org/I116130893,1
https://openalex.org/I116152951,21
https://openalex.org/I11617743,35
https://openalex.org/I116191961,32
https://openalex.org/I116256631,91
https://openalex.org/I116265982,230
https://openalex.org/I116268893,4
https://openalex.org/I116292333,9
https://openalex.org/I116397343,21
https://openalex.org/I116419501,30
https://openalex.org/I116431938,9
https://openalex.org/I116465919,117
https://openalex.org/I116480835,2
https://openalex.org/I116528569,35
https://openalex.org/I116530498,11
https://openalex.org/I116545467,39
https://openalex.org/I116555385,10
https://openalex.org/I116578957,59
https://openalex.org/I116623212,1
https://openalex.org/I11662577,350
https://openalex.org/I116631150,19
https://openalex.org/I116651468,7
https://openalex.org/I116660002,4
https://openalex.org/I116680314,2
https://openalex.org/I116739771,3
https://openalex.org/I116765545,1
https://openalex.org/I116768543,18
https://openalex.org/I116874576,13
https://openalex.org/I116921496,5
https://openalex.org/I116943215,222
https://openalex.org/I116953780,8656
https://openalex.org/I116970179,86
https://openalex.org/I11701301,2163
https://openalex.org/I117015748,49
https://openalex.org/I117023288,27
https://openalex.org/I117088482,50
https://openalex.org/I117130818,25
https://openalex.org/I117197279,88
https://openalex.org/I117222138,319
https://openalex.org/I11725980,4
https://openalex.org/I117277806,14
https://openalex.org/I117309725,5
https://openalex.org/I117331123,48
https://openalex.org/I117353377,67
https://openalex.org/I117357259,7
https://openalex.org/I117381506,313
https://openalex.org/I117397414,8
https://openalex.org/I1174212,10977
https://openalex.org/I117467261,5
https://openalex.org/I11750234,33
https://openalex.org/I117532281,696
https://openalex.org/I117684438,1
https://openalex.org/I117723502,3
https://openalex.org/I117807411,2
https://openalex.org/I117841876,16
https://openalex.org/I117856277,153
https://openalex.org/I11786554,87
https://openalex.org/I117895437,20
https://openalex.org/I117924811,1
https://openalex.org/I11793825,615
https://openalex.org/I117942362,36
https://openalex.org/I117963379,35
https://openalex.org/I117963711,31
https://openalex.org/I117965899,439
https://openalex.org/I117979880,31
https://openalex.org/I118019719,916
https://openalex.org/I118020396,121
https://openalex.org/I118036225,126
https://openalex.org/I118047749,4
https://openalex.org/I118069387,1
https://openalex.org/I118073183,25
https://openalex.org/I118086122,5
https://openalex.org/I118091203,40
https://openalex.org/I118118575,1727
https://openalex.org/I118121848,1
https://openalex.org/I118136607,260
https://openalex.org/I118185606,191
https://openalex.org/I118189293,13
https://openalex.org/I11821261,12
https://openalex.org/I118271192,103
https://openalex.org/I118271803,9
https://openalex.org/I118292597,1553
https://openalex.org/I118298837,77
https://openalex.org/I118315836,30
